ID,Parent ID,Card Type,Interchange Level,Regulated Indicator,Amount,Discount Fees Rate,Discount Fees Amount,Items,Item Fees Rate,Items Fees Amount,Tran Cost,Dial Items Count,Processing Fees Rate Dial,Non Dial Items Count,Processing Fees Rate Non Dial,Processing Fees Amount,Total Due
LK264450,684,Pulse Pay Choice,Regulated FP,2,"$1,034.29",0.05%,$0.51,30,$0.30,$8.95,$0.00,0,$0.00,30,$0.02,$0.60,$10.06
LK264450,684,Pulse Pay Choice,Regulated FP Smtk,2,$747.63,0.13%,$0.99,112,$0.28,$31.04,$0.00,0,$0.00,112,$0.02,$2.24,$34.27
LK264450,684,Pulse Pay Limited,Qual Petro Smtk,0,$307.69,1.24%,$3.80,42,$0.21,$8.90,$0.00,0,$0.00,42,$0.02,$0.84,$13.54
LK264450,684,Pulse Pay Limited,Qualified Petroleum,0,$385.80,1.15%,$4.43,15,$0.23,$3.44,$0.00,0,$0.00,15,$0.02,$0.30,$8.17
LK264450,684,Pulse Pay Limited,Regulated FP,2,$366.06,0.05%,$0.18,14,$0.30,$4.18,$0.00,0,$0.00,14,$0.02,$0.28,$4.64
LK264450,684,Pulse Pay Limited,Regulated FP Smtk,2,$273.22,0.13%,$0.36,48,$0.27,$12.91,$0.00,0,$0.00,48,$0.02,$0.96,$14.23
LK264450,684,Shazam,Qualified Petroleum,0,$33.27,0.81%,$0.27,3,$0.15,$0.44,$0.00,0,$0.00,3,$0.02,$0.06,$0.77
LK264450,684,Star All Star,Qualified Petroleum,0,"$7,759.43",0.80%,$62.06,708,$0.24,$171.60,$0.00,0,$0.00,708,$0.02,$14.16,$247.82
LK264450,684,Star West POS,Qualified Petroleum,0,"$2,886.16",0.80%,$23.12,288,$0.17,$48.10,$0.00,0,$0.00,288,$0.02,$5.76,$76.98
LK264450,684,Star West POS,Reg Fraud Prevent,2,"$12,012.33",0.05%,$6.00,962,$0.26,$246.88,$0.00,0,$0.00,962,$0.02,$19.24,$272.12
LK264450,684,Visa,BUS ENH RETAIL,0,"$4,475.45",2.41%,$107.92,70,$0.10,$7.00,$0.00,0,$0.00,70,$0.02,$1.40,$116.32
LK264450,684,Visa,Business Retail         ,0,"$2,856.71",2.31%,$65.96,58,$0.10,$5.80,$0.00,0,$0.00,58,$0.02,$1.16,$72.92
LK264450,684,Visa,Business Std,0,$260.72,3.06%,$7.98,5,$0.20,$1.00,$0.00,0,$0.00,5,$0.02,$0.10,$9.08
LK264450,684,Visa,Comm Cr Voucher,0,$40.39,-2.35%,($0.95),2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,($0.91)
LK264450,684,Visa,Corporate Retail        ,0,$309.92,2.21%,$6.86,9,$0.10,$0.90,$0.00,0,$0.00,9,$0.02,$0.18,$7.94
LK264450,684,Visa,CPS Auto Fuel Dsp,0,"$13,640.22",1.26%,$171.63,324,$0.25,$81.00,$0.00,0,$0.00,324,$0.02,$6.48,$259.11
LK264450,684,Visa,CPS Sm Tckt DB,0,"$2,174.02",1.66%,$36.10,330,$0.04,$13.20,$0.00,0,$0.00,330,$0.02,$6.60,$55.90
LK264450,684,Visa,CPS SM Tckt PP,0,$984.99,1.70%,$16.76,152,$0.05,$7.60,$0.00,0,$0.00,152,$0.02,$3.04,$27.40
LK264450,684,Visa,CPS Small Ticket,0,$693.22,1.76%,$12.19,103,$0.04,$4.12,$0.00,0,$0.00,103,$0.02,$2.06,$18.37
LK264450,684,Visa,CPS Svc Stn,0,"$1,288.98",1.21%,$15.64,40,$0.25,$10.00,$0.00,0,$0.00,40,$0.02,$0.80,$26.44
LK264450,684,Visa,CPS Svc Stn DB,0,"$2,197.11",0.91%,$19.92,79,$0.15,$11.85,$0.00,0,$0.00,79,$0.02,$1.58,$33.35
LK264450,684,Visa,CPS Svc Stn PP,0,$802.68,1.20%,$9.67,28,$0.15,$4.20,$0.00,0,$0.00,28,$0.02,$0.56,$14.43
LK264450,684,Visa,CPSAtoFuelDsp DB,0,"$25,977.79",0.91%,$236.55,747,$0.15,$112.05,$0.00,0,$0.00,747,$0.02,$14.94,$363.54
LK264450,684,Visa,CPSAtoFuelDsp PP,0,$774.79,1.27%,$9.81,42,$0.15,$6.30,$0.00,0,$0.00,42,$0.02,$0.84,$16.95
LK264450,684,Visa,CREDIT PETRO EIRF,0,$198.86,1.99%,$3.95,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$4.55
LK264450,684,Visa,Credit Voucher,0,$6.50,-1.85%,($0.12),2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,($0.08)
LK264450,684,Visa,Debit Cr Voucher,0,$184.69,0.00%,$0.00,16,$0.00,$0.00,$0.00,0,$0.00,16,$0.02,$0.32,$0.32
LK264450,684,Visa,EIRF Petro DB,0,$451.04,1.68%,$7.56,35,$0.20,$7.00,$0.00,0,$0.00,35,$0.02,$0.70,$15.26
LK264450,684,Visa,EIRF Petro PP,0,$149.94,1.69%,$2.53,13,$0.20,$2.60,$0.00,0,$0.00,13,$0.02,$0.26,$5.39
LK264450,684,Visa,INTER ISSUER CHIP,0,$83.06,2.16%,$1.79,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$1.83
LK264450,684,Visa,INTL PRE-PS2000 INTL,0,$30.00,2.07%,$0.62,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.64
LK264450,684,Visa,Purchase Elec,0,$152.68,2.86%,$4.36,3,$0.10,$0.30,$0.00,0,$0.00,3,$0.02,$0.06,$4.72
LK264450,684,Visa,Purchase Lvl2,0,"$2,086.79",2.16%,$45.07,42,$0.10,$4.20,$0.00,0,$0.00,42,$0.02,$0.84,$50.11
LK264450,684,Visa,Purchase Lvl3,0,$660.68,2.06%,$13.59,15,$0.10,$1.50,$0.00,0,$0.00,15,$0.02,$0.30,$15.39
LK264450,684,Visa,Reg Db Face to Face FP,2,"$28,291.40",0.16%,$45.80,811,$0.22,$178.42,$0.00,0,$0.00,811,$0.02,$16.22,$240.44
LK264450,684,Visa,Reg Db Sm Tckt FP,2,"$1,886.53",0.14%,$2.69,272,$0.22,$59.84,$0.00,0,$0.00,272,$0.02,$5.44,$67.97
LK264450,684,Visa,REG FRD DB EIRF,2,$283.50,0.15%,$0.43,18,$0.22,$3.96,$0.00,0,$0.00,18,$0.02,$0.36,$4.75
LK264450,684,Visa,REG FRD DB MID QUAL,2,$224.91,0.16%,$0.36,3,$0.22,$0.66,$0.00,0,$0.00,3,$0.02,$0.06,$1.08
LK264450,684,Visa,REG FRD DB QUAL,2,"$2,094.47",0.16%,$3.37,53,$0.22,$11.66,$0.00,0,$0.00,53,$0.02,$1.06,$16.09
LK264450,684,Visa,REG FRD DB STD,2,$188.10,0.16%,$0.31,5,$0.22,$1.10,$0.00,0,$0.00,5,$0.02,$0.10,$1.51
LK264450,684,Visa,Standard,0,$86.30,2.80%,$2.42,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$2.66
LK264450,684,Visa,Standard DB,0,$7.83,2.04%,$0.16,1,$0.25,$0.25,$0.00,0,$0.00,1,$0.02,$0.02,$0.43
LK264450,684,Visa,US BUS CP DB,0,$776.19,1.81%,$14.07,13,$0.10,$1.30,$0.00,0,$0.00,13,$0.02,$0.26,$15.63
LK264450,684,Visa,US CORP LVL3,0,$250.49,2.06%,$5.16,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$5.76
LK264450,684,Visa,US SIGN BUS RETAIL,0,"$2,690.91",2.51%,$67.55,51,$0.10,$5.10,$0.00,0,$0.00,51,$0.02,$1.02,$73.67
LK264450,684,Visa,US VSP FUEL,0,"$1,850.09",1.26%,$23.28,46,$0.25,$11.50,$0.00,0,$0.00,46,$0.02,$0.92,$35.70
LK264451,664,ACCEL Advantage POS,Qualified Petroleum,0,"$7,344.85",0.85%,$62.47,619,$0.22,$135.31,$0.00,0,$0.00,619,$0.02,$12.38,$210.16
LK264451,664,ACCEL/XCHG,Regulated,1,$950.34,0.05%,$0.48,8,$0.29,$2.31,$0.00,0,$0.00,8,$0.02,$0.16,$2.95
LK264451,664,American Express,Normal,0,"$2,325.25",0.00%,$0.00,60,$0.00,$0.00,$0.00,0,$0.00,60,$0.02,$1.20,$1.20
LK264451,664,Cannot Route,Qualified Petroleum,0,$0.00,0.00%,$0.00,3,$0.00,$0.00,$0.00,0,$0.00,3,$0.02,$0.06,$0.06
LK264451,664,Discover,Commrcl Electronic,0,$140.48,2.40%,$3.37,3,$0.10,$0.30,$0.00,0,$0.00,3,$0.02,$0.06,$3.73
LK264451,664,Discover,Core MSL Subm,0,$5.91,2.54%,$0.15,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.27
LK264451,664,Discover,Core Petroleum,0,$135.25,1.66%,$2.24,9,$0.05,$0.45,$0.00,0,$0.00,9,$0.02,$0.18,$2.87
LK264451,664,Discover,PREM MSL Submsn,0,$124.35,2.51%,$3.12,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$3.36
LK264451,664,Discover,PREM Petroleum,0,$283.76,1.84%,$5.21,8,$0.05,$0.40,$0.00,0,$0.00,8,$0.02,$0.16,$5.77
LK264451,664,Discover,PSL PETROLEUM,0,$534.11,1.84%,$9.81,8,$0.05,$0.40,$0.00,0,$0.00,8,$0.02,$0.16,$10.37
LK264451,664,Discover,REW MSL Submission,0,$190.97,2.50%,$4.78,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$5.50
LK264451,664,Discover,REW Petroleum,0,"$1,516.79",1.84%,$27.85,51,$0.05,$2.55,$0.00,0,$0.00,51,$0.02,$1.02,$31.42
LK264451,664,InterLink,PAVD Business,2,$70.25,1.72%,$1.21,7,$0.14,$0.98,$0.00,0,$0.00,7,$0.02,$0.14,$2.33
LK264451,664,InterLink,PAVD Fuel,2,"$14,699.86",0.80%,$117.57,"1,225",$0.18,$223.98,$0.00,0,$0.00,"1,225",$0.02,$24.50,$366.05
LK264451,664,InterLink,PAVD Merchandise Return,2,$0.00,0.00%,$0.00,1,$0.04,$0.04,$0.00,0,$0.00,1,$0.02,$0.02,$0.06
LK264451,664,InterLink,Petro PP,0,$355.40,1.15%,$4.08,13,$0.19,$2.46,$0.00,0,$0.00,13,$0.02,$0.26,$6.80
LK264451,664,InterLink,Petro PP Small Tkt,0,$261.69,1.23%,$3.23,39,$0.17,$6.56,$0.00,0,$0.00,39,$0.02,$0.78,$10.57
LK264451,664,InterLink,Qualified Petro Small Tkt,0,$241.37,0.88%,$2.12,30,$0.17,$4.96,$0.00,0,$0.00,30,$0.02,$0.60,$7.68
LK264451,664,InterLink,Qualified Petroleum,0,$554.59,0.80%,$4.44,15,$0.19,$2.85,$0.00,0,$0.00,15,$0.02,$0.30,$7.59
LK264451,664,InterLink,Regulated,1,$171.84,0.05%,$0.09,9,$0.26,$2.34,$0.00,0,$0.00,9,$0.02,$0.18,$2.61
LK264451,664,InterLink,Regulated Small Tkt,1,$305.64,0.13%,$0.41,40,$0.23,$9.22,$0.00,0,$0.00,40,$0.02,$0.80,$10.43
LK264451,664,Maestro,Qualified Petroleum,0,$84.83,0.75%,$0.64,11,$0.18,$2.01,$0.00,0,$0.00,11,$0.02,$0.22,$2.87
LK264451,664,Maestro,Reg Fraud Prevent,2,$357.59,0.05%,$0.19,29,$0.23,$6.71,$0.00,0,$0.00,29,$0.02,$0.58,$7.48
LK264451,664,MasterCard,Bus Data 2 Petro,0,"$3,857.09",2.16%,$83.23,64,$0.10,$6.40,$0.00,0,$0.00,64,$0.02,$1.28,$90.91
LK264451,664,MasterCard,Bus Enh Rate II Petro,0,$138.76,2.27%,$3.15,3,$0.10,$0.30,$0.00,0,$0.00,3,$0.02,$0.06,$3.51
LK264451,664,MasterCard,Bus F2F Petro,0,$109.90,2.17%,$2.38,4,$0.10,$0.40,$0.00,0,$0.00,4,$0.02,$0.08,$2.86
LK264451,664,MasterCard,Bus Lvl3 Data II,0,$115.00,2.31%,$2.66,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$2.90
LK264451,664,MasterCard,Bus Standard,0,$141.71,3.06%,$4.34,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$4.94
LK264451,664,MasterCard,Bus Wrld F2F Petro,0,$368.16,2.30%,$8.48,7,$0.10,$0.70,$0.00,0,$0.00,7,$0.02,$0.14,$9.32
LK264451,664,MasterCard,BusWrldDat2Petr,0,$166.01,2.30%,$3.82,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$4.42
LK264451,664,MasterCard,Commercial Data Rate II,0,$75.00,2.37%,$1.78,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$1.90
LK264451,664,MasterCard,Cons Ref Grp 3 DB,0,$24.81,-1.41%,($0.35),4,$0.00,$0.00,$0.00,0,$0.00,4,$0.02,$0.08,($0.27)
LK264451,664,MasterCard,Cons Ref Grp 4 CR,0,$52.00,-1.83%,($0.95),2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,($0.91)
LK264451,664,MasterCard,Enh Petro Base     ,0,$679.34,1.79%,$12.13,20,$0.00,$0.00,$0.00,0,$0.00,20,$0.02,$0.40,$12.53
LK264451,664,MasterCard,High Value Petroleum Base,0,$97.02,1.54%,$1.49,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$1.53
LK264451,664,MasterCard,Petro Base              ,0,"$2,896.71",1.82%,$52.80,89,$0.00,$0.00,$0.00,0,$0.00,89,$0.02,$1.78,$54.58
LK264451,664,MasterCard,Petro CAT/AFD DB,0,"$10,263.88",0.81%,$83.52,338,$0.17,$57.46,$0.00,0,$0.00,338,$0.02,$6.76,$147.74
LK264451,664,MasterCard,Petro Srv Sta DB,0,"$3,069.85",0.81%,$24.88,283,$0.17,$48.11,$0.00,0,$0.00,283,$0.02,$5.66,$78.65
LK264451,664,MasterCard,Reg Db Face to Face FP,2,$975.03,0.16%,$1.55,37,$0.22,$8.14,$0.00,0,$0.00,37,$0.02,$0.74,$10.43
LK264451,664,MasterCard,Reg Db Non Qual FP,2,$280.53,0.15%,$0.43,12,$0.22,$2.64,$0.00,0,$0.00,12,$0.02,$0.24,$3.31
LK264451,664,MasterCard,Standard,0,$355.09,3.06%,$10.86,15,$0.10,$1.50,$0.00,0,$0.00,15,$0.02,$0.30,$12.66
LK264451,664,MasterCard,Standard DB,0,"$1,761.57",2.01%,$35.43,121,$0.25,$30.25,$0.00,0,$0.00,121,$0.02,$2.42,$68.10
LK264451,664,MasterCard,WC Petro Base           ,0,$753.75,1.77%,$13.32,20,$0.00,$0.00,$0.00,0,$0.00,20,$0.02,$0.40,$13.72
LK264451,664,MasterCard,WE Petro Base           ,0,$81.54,1.43%,$1.17,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$1.21
LK264451,664,NYCE Premier,Qualified Petroleum,0,$78.04,0.76%,$0.59,5,$0.20,$1.00,$0.00,0,$0.00,5,$0.02,$0.10,$1.69
LK264451,664,Pulse,Qual Petro Smtk,0,"$5,447.98",0.88%,$47.79,812,$0.21,$167.92,$0.00,0,$0.00,812,$0.02,$16.24,$231.95
LK264451,664,Pulse,Qualified Petroleum,0,"$11,378.03",0.76%,$86.93,381,$0.23,$85.92,$0.00,0,$0.00,381,$0.02,$7.62,$180.47
LK264451,664,Pulse,Regulated FP Smtk,2,$0.00,0.00%,$0.00,1,$0.08,$0.08,$0.00,0,$0.00,1,$0.02,$0.02,$0.10
LK264451,664,Pulse Pay Choice,Qual Petro Smtk,0,$599.21,0.88%,$5.28,103,$0.20,$20.95,$0.00,0,$0.00,103,$0.02,$2.06,$28.29
LK264451,664,Pulse Pay Choice,Qualified Petroleum,0,"$1,107.87",0.80%,$8.86,39,$0.23,$8.93,$0.00,0,$0.00,39,$0.02,$0.78,$18.57
LK264451,664,Pulse Pay Choice,Regulated FP,2,$278.88,0.05%,$0.13,7,$0.30,$2.10,$0.00,0,$0.00,7,$0.02,$0.14,$2.37
LK264451,664,Pulse Pay Choice,Regulated FP Smtk,2,$228.59,0.13%,$0.29,32,$0.28,$8.81,$0.00,0,$0.00,32,$0.02,$0.64,$9.74
LK264451,664,Pulse Pay Limited,Qual Petro Smtk,0,$475.85,1.22%,$5.82,72,$0.20,$14.33,$0.00,0,$0.00,72,$0.02,$1.44,$21.59
LK264451,664,Pulse Pay Limited,Qualified Petroleum,0,$393.01,1.15%,$4.51,13,$0.23,$2.98,$0.00,0,$0.00,13,$0.02,$0.26,$7.75
LK264451,664,Pulse Pay Limited,Regulated FP,2,$183.03,0.05%,$0.09,7,$0.30,$2.09,$0.00,0,$0.00,7,$0.02,$0.14,$2.32
LK264451,664,Pulse Pay Limited,Regulated FP Smtk,2,$115.75,0.14%,$0.16,20,$0.26,$5.20,$0.00,0,$0.00,20,$0.02,$0.40,$5.76
LK264451,664,Quest,Qualified Petroleum,0,$0.00,0.00%,$0.00,7,$0.00,$0.00,$0.00,0,$0.00,7,$0.02,$0.14,$0.14
LK264451,664,Quest JPM,Qualified Petroleum,0,$0.00,0.00%,$0.00,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.00,$0.00,$0.00
LK264451,664,Star All Star,Qualified Petroleum,0,$68.38,0.80%,$0.55,9,$0.23,$2.03,$0.00,0,$0.00,9,$0.02,$0.18,$2.76
LK264451,664,Star West POS,Qualified Petroleum,0,"$1,988.75",0.80%,$15.89,163,$0.17,$27.42,$0.00,0,$0.00,163,$0.02,$3.26,$46.57
LK264451,664,Star West POS,Reg Fraud Prevent,2,"$8,893.93",0.05%,$4.49,745,$0.26,$192.67,$0.00,0,$0.00,745,$0.02,$14.90,$212.06
LK264451,664,Visa,BUS ENH RETAIL,0,"$3,360.08",2.41%,$81.09,59,$0.10,$5.90,$0.00,0,$0.00,59,$0.02,$1.18,$88.17
LK264451,664,Visa,Business Retail         ,0,"$2,531.76",2.31%,$58.47,34,$0.10,$3.40,$0.00,0,$0.00,34,$0.02,$0.68,$62.55
LK264451,664,Visa,Business Std,0,$108.83,3.05%,$3.32,3,$0.20,$0.60,$0.00,0,$0.00,3,$0.02,$0.06,$3.98
LK264451,664,Visa,Comm Cr Voucher,0,$178.55,-2.35%,($4.19),6,$0.00,$0.00,$0.00,0,$0.00,6,$0.02,$0.12,($4.07)
LK264451,664,Visa,CPS Auto Fuel Dsp,0,"$3,877.40",1.26%,$48.73,101,$0.25,$25.25,$0.00,0,$0.00,101,$0.02,$2.02,$76.00
LK264451,664,Visa,CPS Sm Tckt DB,0,"$2,394.31",1.66%,$39.68,336,$0.04,$13.44,$0.00,0,$0.00,336,$0.02,$6.72,$59.84
LK264451,664,Visa,CPS SM Tckt PP,0,"$1,077.56",1.71%,$18.41,165,$0.05,$8.25,$0.00,0,$0.00,165,$0.02,$3.30,$29.96
LK264451,664,Visa,CPS Small Ticket,0,$342.35,1.75%,$5.98,56,$0.04,$2.24,$0.00,0,$0.00,56,$0.02,$1.12,$9.34
LK264451,664,Visa,CPS Svc Stn,0,"$1,200.95",1.18%,$14.22,30,$0.25,$7.50,$0.00,0,$0.00,30,$0.02,$0.60,$22.32
LK264451,664,Visa,CPS Svc Stn DB,0,"$5,405.20",0.79%,$42.72,149,$0.15,$22.35,$0.00,0,$0.00,149,$0.02,$2.98,$68.05
LK264451,664,Visa,CPS Svc Stn PP,0,"$1,092.53",1.24%,$13.54,40,$0.15,$6.00,$0.00,0,$0.00,40,$0.02,$0.80,$20.34
LK264451,664,Visa,CPSAtoFuelDsp DB,0,"$26,685.61",0.91%,$242.91,889,$0.15,$133.35,$0.00,0,$0.00,889,$0.02,$17.78,$394.04
LK264451,664,Visa,CPSAtoFuelDsp PP,0,$959.26,1.26%,$12.09,46,$0.15,$6.90,$0.00,0,$0.00,46,$0.02,$0.92,$19.91
LK264451,664,Visa,CREDIT PETRO EIRF,0,$211.42,2.14%,$4.53,10,$0.10,$1.00,$0.00,0,$0.00,10,$0.02,$0.20,$5.73
LK264451,664,Visa,Credit Voucher,0,$22.15,-1.76%,($0.39),2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,($0.35)
LK264451,664,Visa,Debit Cr Voucher,0,$99.21,0.00%,$0.00,14,$0.00,$0.00,$0.00,0,$0.00,14,$0.02,$0.28,$0.28
LK264451,664,Visa,EIRF Petro DB,0,"$3,851.93",1.71%,$65.72,221,$0.20,$44.20,$0.00,0,$0.00,221,$0.02,$4.42,$114.34
LK264451,664,Visa,EIRF Petro PP,0,$622.90,1.90%,$11.85,48,$0.20,$9.60,$0.00,0,$0.00,48,$0.02,$0.96,$22.41
LK264451,664,Visa,Purchase Lvl2,0,$375.00,2.16%,$8.10,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$8.34
LK264451,664,Visa,Purchase Lvl3,0,$175.12,2.06%,$3.60,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$3.84
LK264451,664,Visa,Reg Db Face to Face FP,2,"$9,930.72",0.16%,$16.29,358,$0.22,$78.76,$0.00,0,$0.00,358,$0.02,$7.16,$102.21
LK264451,664,Visa,Reg Db Sm Tckt FP,2,$808.80,0.15%,$1.22,110,$0.22,$24.20,$0.00,0,$0.00,110,$0.02,$2.20,$27.62
LK264451,664,Visa,REG FRD DB EIRF,2,"$1,534.95",0.16%,$2.51,95,$0.22,$20.90,$0.00,0,$0.00,95,$0.02,$1.90,$25.31
LK264451,664,Visa,REG FRD DB QUAL,2,$207.42,0.16%,$0.33,4,$0.22,$0.88,$0.00,0,$0.00,4,$0.02,$0.08,$1.29
LK264451,664,Visa,Standard,0,$12.00,2.75%,$0.33,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.45
LK264451,664,Visa,Standard DB,0,$64.00,2.02%,$1.29,2,$0.25,$0.50,$0.00,0,$0.00,2,$0.02,$0.04,$1.83
LK264451,664,Visa,US BUS CP DB,0,"$1,342.81",1.81%,$24.33,27,$0.10,$2.70,$0.00,0,$0.00,27,$0.02,$0.54,$27.57
LK264451,664,Visa,US BUS STD DB,0,$89.69,3.05%,$2.74,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$2.98
LK264451,664,Visa,US SIGN BUS RETAIL,0,$482.07,2.51%,$12.10,12,$0.10,$1.20,$0.00,0,$0.00,12,$0.02,$0.24,$13.54
LK264451,664,Visa,US SIGN BUS STD,0,$25.50,3.06%,$0.78,1,$0.20,$0.20,$0.00,0,$0.00,1,$0.02,$0.02,$1.00
LK264451,664,Visa,US VSP FUEL,0,$365.26,1.25%,$4.56,11,$0.25,$2.75,$0.00,0,$0.00,11,$0.02,$0.22,$7.53
LK264454,683,ACCEL Advantage POS,Qualified Petroleum,0,"$1,517.98",0.85%,$12.94,123,$0.22,$26.39,$0.00,0,$0.00,123,$0.02,$2.46,$41.79
LK264454,683,ACCEL/XCHG,Qualified Petroleum,0,$794.40,0.80%,$6.37,52,$0.16,$8.14,$0.00,0,$0.00,52,$0.02,$1.04,$15.55
LK264454,683,ACCEL/XCHG,Regulated,1,$14.31,0.07%,$0.01,1,$0.27,$0.27,$0.00,0,$0.00,1,$0.02,$0.02,$0.30
LK264454,683,American Express,Normal,0,"$4,527.02",0.00%,$0.00,125,$0.00,$0.00,$0.00,0,$0.00,125,$0.02,$2.50,$2.50
LK264454,683,Cannot Route,Qualified Petroleum,0,$0.00,0.00%,$0.00,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$0.04
LK264454,683,CU24,Qualified Petroleum,0,$30.12,0.80%,$0.24,1,$0.18,$0.18,$0.00,0,$0.00,1,$0.02,$0.02,$0.44
LK264454,683,Discover,Base Submission PP,0,$50.00,2.00%,$1.00,1,$0.25,$0.25,$0.00,0,$0.00,1,$0.02,$0.02,$1.27
LK264454,683,Discover,Commrcl Electronic,0,$231.74,2.41%,$5.58,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$6.30
LK264454,683,Discover,Core Cons Vcher 3,0,$0.70,-1.43%,($0.01),1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.01
LK264454,683,Discover,Core Petroleum,0,$89.14,1.67%,$1.49,6,$0.05,$0.30,$0.00,0,$0.00,6,$0.02,$0.12,$1.91
LK264454,683,Discover,DB BSL Submission,0,$10.00,2.00%,$0.20,1,$0.25,$0.25,$0.00,0,$0.00,1,$0.02,$0.02,$0.47
LK264454,683,Discover,DB Petroleum,0,$47.38,0.87%,$0.41,1,$0.16,$0.16,$0.00,0,$0.00,1,$0.02,$0.02,$0.59
LK264454,683,Discover,PREM Petroleum,0,$420.19,1.83%,$7.71,10,$0.05,$0.50,$0.00,0,$0.00,10,$0.02,$0.20,$8.41
LK264454,683,Discover,PSL PETROLEUM,0,$176.93,1.83%,$3.24,4,$0.05,$0.20,$0.00,0,$0.00,4,$0.02,$0.08,$3.52
LK264454,683,Discover,PSL Petroleum PP,0,$66.24,0.88%,$0.58,6,$0.16,$0.96,$0.00,0,$0.00,6,$0.02,$0.12,$1.66
LK264454,683,Discover,REW Petroleum,0,"$2,162.39",1.83%,$39.63,86,$0.05,$4.30,$0.00,0,$0.00,86,$0.02,$1.72,$45.65
LK264454,683,Fuelman,Normal,0,$107.90,0.00%,$0.00,3,$0.00,$0.00,$0.00,0,$0.00,3,$0.02,$0.06,$0.06
LK264454,683,InterLink,Business Db,0,$21.19,1.70%,$0.36,1,$0.14,$0.14,$0.00,0,$0.00,1,$0.02,$0.02,$0.52
LK264454,683,InterLink,PAVD Fuel,2,"$6,431.92",0.80%,$51.42,522,$0.19,$96.62,$0.00,0,$0.00,522,$0.02,$10.44,$158.48
LK264454,683,InterLink,PAVD Merchandise Return,2,$0.00,0.00%,$0.00,2,$0.04,$0.08,$0.00,0,$0.00,2,$0.02,$0.04,$0.12
LK264454,683,InterLink,Petro PP,0,$532.64,1.07%,$5.71,18,$0.19,$3.40,$0.00,0,$0.00,18,$0.02,$0.36,$9.47
LK264454,683,InterLink,Petro PP Small Tkt,0,$315.64,1.22%,$3.86,48,$0.17,$7.94,$0.00,0,$0.00,48,$0.02,$0.96,$12.76
LK264454,683,InterLink,Qualified Petro Small Tkt,0,$275.08,0.88%,$2.43,38,$0.16,$6.10,$0.00,0,$0.00,38,$0.02,$0.76,$9.29
LK264454,683,InterLink,Qualified Petroleum,0,$268.87,0.80%,$2.14,9,$0.19,$1.71,$0.00,0,$0.00,9,$0.02,$0.18,$4.03
LK264454,683,InterLink,Regulated,1,$586.72,0.05%,$0.29,20,$0.26,$5.18,$0.00,0,$0.00,20,$0.02,$0.40,$5.87
LK264454,683,InterLink,Regulated Small Tkt,1,$378.60,0.14%,$0.52,61,$0.24,$14.51,$0.00,0,$0.00,61,$0.02,$1.22,$16.25
LK264454,683,Maestro,Qualified Petroleum,0,$305.39,0.75%,$2.29,31,$0.20,$6.15,$0.00,0,$0.00,31,$0.02,$0.62,$9.06
LK264454,683,Maestro,Reg Fraud Prevent,2,$841.28,0.05%,$0.40,68,$0.24,$16.43,$0.00,0,$0.00,68,$0.02,$1.36,$18.19
LK264454,683,MasterCard,Bus Data 2 Petro,0,"$3,592.78",2.16%,$77.56,61,$0.10,$6.10,$0.00,0,$0.00,61,$0.02,$1.22,$84.88
LK264454,683,MasterCard,Bus Enh Face to Face Petro,0,$80.00,2.28%,$1.82,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$2.06
LK264454,683,MasterCard,Bus Enh Rate II Petro,0,$122.37,2.28%,$2.79,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$3.03
